# Truck: GFR-69 · Fleet: GFR · Granularity: Per minute · Range: 2026-05-04T07:00:00.000Z → 2026-05-06T06:59:59.999Z · Rows: 1478 · Generated: 2026-05-06T14:31:03.875Z
Truck Number,Fleet,PowerMon Serial,Timestamp,Voltage 1 (Chassis),Voltage 2 (Sleeper),Current (A),Power (W),SOC (%),Temperature (°F),Energy Remaining (kWh),Charge (Ah),Signal RSSI,Power Status,Parked,Latitude,Longitude
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:44:00.000Z,13.51,12.05,0.22,3.0,100.0,78.6,10.37,13.99,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:45:00.000Z,13.51,12.05,0.29,3.9,100.0,78.6,10.37,14.00,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:46:00.000Z,13.51,12.05,0.23,3.1,100.0,78.6,10.37,14.00,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:47:00.000Z,13.51,12.05,0.28,3.8,100.0,78.6,10.37,14.00,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:48:00.000Z,13.51,12.05,0.29,3.9,100.0,78.6,10.37,14.01,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:49:00.000Z,13.51,12.05,0.27,3.6,100.0,78.6,10.37,14.01,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:50:00.000Z,13.51,12.05,0.26,3.5,100.0,78.6,10.37,14.02,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:51:00.000Z,13.51,12.05,0.21,2.9,100.0,78.6,10.37,14.02,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:52:00.000Z,13.51,12.05,0.28,3.7,100.0,78.6,10.37,14.03,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:53:00.000Z,13.51,12.05,0.27,3.6,100.0,78.6,10.37,14.03,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:54:00.000Z,13.51,12.05,0.27,3.6,100.0,78.6,10.37,14.04,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:55:00.000Z,13.51,12.05,0.29,3.9,100.0,78.6,10.37,14.04,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:56:00.000Z,13.51,12.05,0.26,3.6,100.0,78.6,10.37,14.04,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:57:00.000Z,13.51,12.05,0.20,2.7,100.0,78.6,10.37,14.05,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:58:00.000Z,13.51,12.05,0.21,2.9,100.0,78.6,10.37,14.05,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-04T23:59:00.000Z,13.51,12.05,0.24,3.3,100.0,78.6,10.37,14.06,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:06:00.000Z,13.51,12.04,0.21,2.9,100.0,78.8,10.37,14.08,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:07:00.000Z,13.51,12.04,0.19,2.6,100.0,78.8,10.37,14.08,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:08:00.000Z,13.51,12.03,0.17,2.4,100.0,78.8,10.37,14.09,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:09:00.000Z,13.51,12.03,0.23,3.1,100.0,78.8,10.37,14.09,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:10:00.000Z,13.51,12.04,0.21,2.8,100.0,78.8,10.37,14.09,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:11:00.000Z,13.51,12.04,0.18,2.4,100.0,78.8,10.37,14.10,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:12:00.000Z,13.51,12.04,0.23,3.2,100.0,78.8,10.37,14.10,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:13:00.000Z,13.51,12.03,0.22,3.0,100.0,78.7,10.37,14.10,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:14:00.000Z,13.51,12.04,0.21,2.8,100.0,78.7,10.37,14.11,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:15:00.000Z,13.51,12.03,0.19,2.5,100.0,78.7,10.37,14.11,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:16:00.000Z,13.51,12.03,0.20,2.7,100.0,78.7,10.37,14.12,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:17:00.000Z,13.52,12.03,0.19,2.6,100.0,78.7,10.37,14.12,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:18:00.000Z,13.52,12.04,0.20,2.7,100.0,78.7,10.37,14.12,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:19:00.000Z,13.51,12.04,0.50,6.7,100.0,78.7,10.37,14.13,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:20:00.000Z,13.51,12.04,0.27,3.6,100.0,78.7,10.37,14.14,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:21:00.000Z,13.51,12.03,0.19,2.5,100.0,78.7,10.37,14.14,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:22:00.000Z,13.51,12.04,0.20,2.7,100.0,78.7,10.37,14.14,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:23:00.000Z,13.51,12.03,0.20,2.8,100.0,78.7,10.37,14.15,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:24:00.000Z,13.52,12.04,0.22,2.9,100.0,78.7,10.37,14.15,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:25:00.000Z,13.52,12.04,0.20,2.7,100.0,78.7,10.37,14.15,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:26:00.000Z,13.52,12.04,0.20,2.7,100.0,78.7,10.37,14.16,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:27:00.000Z,13.52,12.04,0.17,2.3,100.0,78.7,10.37,14.16,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:28:00.000Z,13.52,12.04,0.16,2.2,100.0,78.7,10.37,14.16,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:29:00.000Z,13.52,12.03,0.19,2.5,100.0,78.7,10.37,14.16,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:30:00.000Z,13.52,12.03,0.17,2.3,100.0,78.7,10.37,14.17,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:31:00.000Z,13.52,12.03,0.19,2.6,100.0,78.7,10.37,14.17,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:32:00.000Z,13.52,12.03,0.23,3.2,100.0,78.7,10.37,14.17,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:33:00.000Z,13.52,12.04,0.17,2.3,100.0,78.8,10.37,14.18,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:34:00.000Z,13.52,12.03,0.22,3.0,100.0,78.8,10.37,14.18,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:35:00.000Z,13.52,12.03,0.27,3.7,100.0,78.8,10.37,14.19,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:36:00.000Z,13.52,12.04,0.24,3.2,100.0,78.8,10.37,14.19,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:37:00.000Z,13.52,12.04,0.29,3.9,100.0,78.8,10.37,14.19,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:38:00.000Z,13.52,12.04,0.28,3.8,100.0,78.8,10.37,14.20,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:39:00.000Z,13.52,12.04,0.26,3.5,100.0,78.8,10.37,14.20,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:40:00.000Z,13.52,12.04,0.27,3.6,100.0,78.8,10.37,14.21,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:41:00.000Z,13.52,12.03,0.28,3.8,100.0,78.8,10.37,14.21,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:42:00.000Z,13.52,12.03,0.26,3.6,100.0,78.8,10.37,14.22,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:43:00.000Z,13.52,12.03,0.30,4.1,100.0,78.8,10.37,14.22,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:44:00.000Z,13.52,12.03,0.28,3.8,100.0,78.8,10.37,14.23,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:45:00.000Z,13.52,12.03,0.25,3.4,100.0,78.8,10.37,14.23,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:46:00.000Z,13.51,12.03,0.32,4.3,100.0,78.8,10.37,14.24,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:47:00.000Z,13.51,12.04,0.34,4.6,100.0,78.8,10.37,14.24,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:48:00.000Z,13.51,12.04,0.26,3.5,100.0,78.8,10.37,14.25,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:49:00.000Z,13.51,12.04,0.26,3.6,100.0,78.8,10.37,14.25,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:50:00.000Z,13.51,12.04,0.27,3.7,100.0,78.8,10.37,14.26,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:51:00.000Z,13.51,12.04,0.28,3.8,100.0,78.8,10.37,14.26,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:52:00.000Z,13.51,12.03,0.24,3.2,100.0,78.8,10.37,14.26,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:53:00.000Z,13.51,12.04,0.26,3.5,100.0,78.8,10.37,14.27,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:54:00.000Z,13.51,12.04,0.24,3.2,100.0,78.8,10.37,14.27,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:55:00.000Z,13.51,12.03,0.28,3.8,100.0,78.8,10.37,14.28,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:56:00.000Z,13.51,12.03,0.21,2.8,100.0,78.8,10.37,14.28,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:57:00.000Z,13.51,12.03,0.20,2.7,100.0,78.8,10.37,14.28,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:58:00.000Z,13.51,12.03,0.19,2.6,100.0,78.8,10.37,14.29,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T00:59:00.000Z,13.51,12.03,0.22,2.9,100.0,78.8,10.37,14.29,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:00:00.000Z,13.52,12.04,0.16,2.2,100.0,78.8,10.37,14.29,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:01:00.000Z,13.52,12.04,0.21,2.9,100.0,78.8,10.37,14.30,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:02:00.000Z,13.52,12.04,0.20,2.7,100.0,78.8,10.37,14.30,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:03:00.000Z,13.52,12.03,0.23,3.1,100.0,78.8,10.37,14.30,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:04:00.000Z,13.52,12.03,0.20,2.7,100.0,78.8,10.37,14.31,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:05:00.000Z,13.52,12.03,0.26,3.6,100.0,78.8,10.37,14.31,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:06:00.000Z,13.52,12.03,0.20,2.7,100.0,78.8,10.37,14.31,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:07:00.000Z,13.52,12.03,0.22,2.9,100.0,78.8,10.37,14.32,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:08:00.000Z,13.52,12.03,0.23,3.1,100.0,78.8,10.37,14.32,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:09:00.000Z,13.52,12.03,0.21,2.9,100.0,78.8,10.37,14.33,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:10:00.000Z,13.52,12.03,0.21,2.8,100.0,78.8,10.37,14.33,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:11:00.000Z,13.52,12.03,0.23,3.1,100.0,78.8,10.37,14.33,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:12:00.000Z,13.52,12.03,0.22,2.9,100.0,78.8,10.37,14.34,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:13:00.000Z,13.52,12.03,0.22,2.9,100.0,78.8,10.37,14.34,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:14:00.000Z,13.52,12.03,0.22,3.0,100.0,78.8,10.37,14.34,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:15:00.000Z,13.52,12.03,0.22,3.0,100.0,78.8,10.37,14.35,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:16:00.000Z,13.52,12.04,0.21,2.9,100.0,78.8,10.37,14.35,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:17:00.000Z,13.52,12.03,0.26,3.5,100.0,78.8,10.37,14.36,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:18:00.000Z,13.52,12.03,0.27,3.6,100.0,78.8,10.37,14.36,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:19:00.000Z,13.52,12.03,0.28,3.7,100.0,78.8,10.37,14.36,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:20:00.000Z,13.52,12.04,0.32,4.4,100.0,78.8,10.37,14.37,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:21:00.000Z,13.52,12.03,0.29,3.9,100.0,78.9,10.37,14.37,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:22:00.000Z,13.52,12.03,0.26,3.5,100.0,78.9,10.37,14.38,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:23:00.000Z,13.52,12.03,0.27,3.7,100.0,78.9,10.37,14.38,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:24:00.000Z,13.52,12.03,0.29,4.0,100.0,78.9,10.37,14.39,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:25:00.000Z,13.52,12.03,0.30,4.0,100.0,78.9,10.37,14.39,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:26:00.000Z,13.52,12.03,0.28,3.8,100.0,78.9,10.37,14.40,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:27:00.000Z,13.52,12.03,0.27,3.6,100.0,78.9,10.37,14.40,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:28:00.000Z,13.51,12.03,0.29,3.9,100.0,78.9,10.37,14.41,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:29:00.000Z,13.51,12.03,0.34,4.7,100.0,78.9,10.37,14.41,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:30:00.000Z,13.51,12.03,1.10,14.9,100.0,78.9,10.37,14.42,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:31:00.000Z,13.50,12.03,1.18,16.0,100.0,78.9,10.37,14.44,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:32:00.000Z,13.49,12.04,1.18,15.9,100.0,78.9,10.37,14.46,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:33:00.000Z,13.49,12.03,1.16,15.6,100.0,78.9,10.37,14.48,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:34:00.000Z,13.48,12.04,1.06,14.3,100.0,78.9,10.37,14.50,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:40:00.000Z,13.49,12.04,0.15,2.0,100.0,78.9,10.37,14.55,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:45:00.000Z,13.50,12.03,0.29,4.0,100.0,78.9,10.37,14.57,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:46:00.000Z,13.50,12.03,0.18,2.5,100.0,78.9,10.37,14.57,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:47:00.000Z,13.50,12.03,0.14,1.8,100.0,78.9,10.37,14.57,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:48:00.000Z,13.51,12.03,0.10,1.3,100.0,78.9,10.37,14.58,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:49:00.000Z,13.51,12.03,0.13,1.8,100.0,78.9,10.37,14.58,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:50:00.000Z,13.51,12.03,0.17,2.3,100.0,78.9,10.37,14.58,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:51:00.000Z,13.51,12.03,0.27,3.7,100.0,78.9,10.37,14.58,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:52:00.000Z,13.52,12.03,0.32,4.4,100.0,78.9,10.37,14.59,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:53:00.000Z,13.52,12.03,0.36,4.9,100.0,78.9,10.37,14.59,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:54:00.000Z,13.52,12.03,0.41,5.5,100.0,78.9,10.37,14.60,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:55:00.000Z,13.51,12.04,0.46,6.2,100.0,78.9,10.37,14.61,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:56:00.000Z,13.51,12.03,0.49,6.6,100.0,78.9,10.37,14.62,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:57:00.000Z,13.51,12.03,0.49,6.7,100.0,78.9,10.37,14.63,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:58:00.000Z,13.51,12.03,0.52,7.1,100.0,78.9,10.37,14.63,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T01:59:00.000Z,13.51,12.03,0.48,6.5,100.0,78.9,10.37,14.64,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:00:00.000Z,13.51,12.03,0.55,7.5,100.0,78.9,10.37,14.65,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:01:00.000Z,13.51,12.03,0.61,8.2,100.0,78.9,10.37,14.66,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:02:00.000Z,13.51,12.03,0.55,7.4,100.0,78.9,10.37,14.67,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:03:00.000Z,13.51,12.03,0.58,7.8,100.0,78.9,10.37,14.68,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:04:00.000Z,13.51,12.03,0.55,7.4,100.0,78.9,10.37,14.69,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:05:00.000Z,13.51,12.03,0.60,8.1,100.0,78.9,10.37,14.70,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:06:00.000Z,13.50,12.03,0.60,8.1,100.0,78.9,10.37,14.71,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:07:00.000Z,13.50,12.03,0.61,8.3,100.0,78.9,10.37,14.72,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:08:00.000Z,13.50,12.03,0.58,7.8,100.0,78.9,10.37,14.72,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:09:00.000Z,13.50,12.03,0.55,7.5,100.0,78.9,10.37,14.73,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:10:00.000Z,13.50,12.03,0.60,8.1,100.0,78.9,10.37,14.74,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:11:00.000Z,13.50,12.03,0.60,8.2,100.0,78.9,10.37,14.75,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:12:00.000Z,13.50,12.03,0.64,8.6,100.0,78.9,10.37,14.76,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:13:00.000Z,13.50,12.03,0.61,8.2,100.0,79.0,10.37,14.77,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:14:00.000Z,13.49,12.03,0.58,7.8,100.0,78.9,10.37,14.78,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:15:00.000Z,13.49,12.03,0.61,8.2,100.0,78.9,10.37,14.79,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:16:00.000Z,13.49,12.03,0.55,7.5,100.0,78.9,10.37,14.80,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:17:00.000Z,13.49,12.03,0.49,6.6,100.0,79.0,10.37,14.81,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:18:00.000Z,13.49,12.03,0.48,6.5,100.0,79.0,10.37,14.82,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:19:00.000Z,13.49,12.03,0.42,5.6,100.0,79.0,10.37,14.83,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:20:00.000Z,13.49,12.03,0.43,5.9,100.0,78.9,10.37,14.83,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:21:00.000Z,13.49,12.03,0.45,6.1,100.0,78.9,10.37,14.84,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:22:00.000Z,13.50,12.03,0.17,2.2,100.0,78.9,10.37,14.85,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:23:00.000Z,13.50,12.03,0.15,2.0,100.0,78.9,10.37,14.85,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:24:00.000Z,13.50,12.03,0.15,2.1,100.0,78.9,10.37,14.85,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:25:00.000Z,13.50,12.03,0.20,2.7,100.0,78.9,10.37,14.85,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:26:00.000Z,13.51,12.03,0.17,2.3,100.0,78.9,10.37,14.86,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:27:00.000Z,13.51,12.03,0.16,2.2,100.0,78.9,10.37,14.86,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:28:00.000Z,13.51,12.03,0.04,0.6,100.0,78.9,10.37,14.86,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:29:00.000Z,13.52,12.03,0.11,1.5,100.0,78.9,10.37,14.86,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:30:00.000Z,13.52,12.03,0.22,2.9,100.0,78.9,10.37,14.87,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:31:00.000Z,13.52,12.03,0.15,2.0,100.0,78.9,10.37,14.87,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:32:00.000Z,13.50,12.03,1.70,23.0,100.0,78.9,10.37,14.88,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:33:00.000Z,13.50,12.03,1.38,18.6,100.0,78.9,10.37,14.91,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:34:00.000Z,13.49,12.03,1.41,19.0,100.0,78.9,10.37,14.93,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:35:00.000Z,13.48,12.03,1.24,16.7,100.0,78.9,10.37,14.96,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:36:00.000Z,13.47,12.03,1.03,13.9,100.0,78.9,10.37,14.98,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:37:00.000Z,13.47,12.03,0.81,10.9,100.0,78.9,10.37,14.99,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:38:00.000Z,13.47,12.03,0.64,8.6,100.0,78.9,10.37,15.00,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:39:00.000Z,13.47,12.03,0.51,6.8,100.0,78.9,10.37,15.01,-32768,OFF,Yes,,
GFR-69,GFR,A998463C2C69ABFD,2026-05-05T02:40:00.000Z,13.47,12.03,0.38,5.1,100.0,78.9,10.37,15.02,-32768,OFF,Yes,,
